Checking balance from 1920000 to 3532300
2040960	1470757280	2488621.56425320475233612	0
2041920	1470770586	2484806.107974556782583575	0
2042880	1470784279	2484098.272046846827028024	0
2043840	1470797863	2484075.543232159527028024	0
2044800	1470812135	2483164.517302457123546157	0
2045760	1470825518	2481573.653816497647519886	0
2046720	1470838847	2477853.663436416299034015	0
2047680	1470852251	2465786.939910731231316584	0
2048640	1470866822	2463398.195727870142102586	0
2049600	1470879935	2457138.944748818519224549	0
2050560	1470893207	2456671.409623432765378396	0
2051520	1470907378	2456115.822612942665378397	0
2052480	1470921322	2453524.727641157983166086	0
2053440	1470934715	2451007.110593794756181964	0
2054400	1470948632	2448892.29895531845988566	0
2055360	1470962196	2448463.262349260672777215	0
2056320	1470976021	2446715.236040648383827904	0
2057280	1470989879	2442977.561850937559837904	0
2058240	1471003406	2440072.122991188359837904	0
2059200	1471017520	2437164.423885223711354058	0
2060160	1471030840	2427768.507152093611354058	0
2061120	1471044934	2419636.036653813526957248	0
2062080	1471058387	2418539.881799719893906508	0
2063040	1471072192	2417431.763674455212954128	0
2064000	1471086149	2414931.998707788546287463	0
2064960	1471100125	2414485.28096545402247894	0
2065920	1471113534	2413336.495309631493907512	0
2066880	1471127275	2412608.227247224638735099	0
2067840	1471141066	2410685.428920760532752195	0
2068800	1471155166	2408800.362200331758839153	0
2069760	1471168888	2408619.256682704158839154	0
2070720	1471182459	2408456.479890008325505821	0
2071680	1471195826	2407644.121576867225505821	0
2072640	1471209652	2406668.518093163325505821	0
2073600	1471223703	2406409.945323387258839155	0
2074560	1471237649	2403580.115323387258839155	0
2075520	1471251387	2392211.520248559563641766	0
2076480	1471265416	2391750.51084838274190264	0
2077440	1471279009	2391577.120258623627434632	0
2078400	1471292048	2391249.9289393295941013	0
2079360	1471305240	2391124.623815099275919482	0
2080320	1471319293	2389626.55065578217306234	0
2081280	1471333141	2387755.97810017863437712	0
2082240	1471346604	2375444.307299798497407426	0
2083200	1471360573	2374756.265546273897407428	0
2084160	1471373380	2374364.255557396459407429	0
2085120	1471387294	2374205.045278400589856093	0
2086080	1471400808	2372174.235745606468345422	0
2087040	1471415345	2368609.697197471468345422	0
2088000	1471429370	2366017.195076288620680736	0
2088960	1471442891	2365950.956841466551703003	0
2089920	1471457068	2365697.452992680066854523	0
2090880	1471470191	2365346.773438707076886267	0
2091840	1471483966	2355219.182934175976886267	0
2092800	1471498041	2355127.962103316043552934	0
2093760	1471512028	2354708.760925659178280207	0
2094720	1471525642	2354260.835151573578280207	0
2095680	1471538956	2354107.333182811605071937	0
2096640	1471552212	2353101.2748229293942547	0
2097600	1471565381	2353094.2730975371942547	0
2098560	1471578929	2348435.088044243005130033	0
2099520	1471593512	2347834.006387569282186312	0
2100480	1471607310	2347746.084989731002186312	0
2101440	1471620754	2347217.89865169706758716	0
2102400	1471634861	2346982.227948196787544357	0
2103360	1471648275	2345850.303788613387544357	0
2104320	1471661773	2345806.98648092107985205	0
2105280	1471675505	2345556.634888069584980258	0
2106240	1471689237	2344746.909173945757394052	0
2107200	1471702768	2344456.96453989543130684	0
2108160	1471715945	2344272.492628147563624562	0
2109120	1471729758	2344228.301198209563624563	0
2110080	1471743941	2344144.562219336836351836	0
2111040	1471757373	2340988.072038843399705877	0
2112000	1471771401	2339832.262038843399705877	0
2112960	1471785025	2335627.063222129004467783	0
2113920	1471798721	2335479.538744825004467783	0
2114880	1471812055	2334762.016110395743547246	0
2115840	1471826034	2334661.943782061243547246	0
2116800	1471839857	2333651.229496346957832961	0
2117760	1471853112	2332236.792171295311989842	0
2118720	1471866907	2320742.139419369407354866	0
2119680	1471880632	2320740.006086036074020509	0
2120640	1471894272	2288845.444446497983354355	0
2121600	1471907703	1844400.538949377664859059	0
2122560	1471921617	1841584.615480814238358031	0
2123520	1471935793	1839059.362330400723543217	0
2124480	1471949432	1820345.279528275709750014	0
2125440	1471963121	1819228.501224137555204556	0
2126400	1471976084	1817679.805181986591023432	0
2127360	1471990130	1817186.739955444482484847	0
2128320	1472004020	1813076.155698741439888316	0
2129280	1472017728	1810823.80071004612821723	0
2130240	1472031677	1806399.265415975842051223	0
2131200	1472045726	1805901.78541028922776551	0
2132160	1472059455	1805012.123234301613479798	0
2133120	1472073070	1804342.336598669485479798	0
2134080	1472086571	1802515.873691558085479778	0
2135040	1472100404	1798989.492524025964524872	0
2136000	1472113947	1791731.677343722383986576	0
2136960	1472127821	1789858.32869161611441121	0
2137920	1472141270	1789103.619724289435309879	0
2138880	1472154481	1764443.566761387216274597	0
2139840	1472168225	1757195.746492813049607931	0
2140800	1472181732	1756994.366431727144846027	0
2141760	1472195653	1756052.610282599906846008	0
2142720	1472209056	1755769.065676713006846008	0
2143680	1472222892	1751162.635967895230655532	0
2144640	1472236812	1749954.906725221140179342	0
2145600	1472250679	1749678.426874786176542949	0
2146560	1472265150	1749356.75566264158978633	0
2147520	1472278856	1748870.484987861484658126	0
2148480	1472292336	1748440.938992000484658126	0
2149440	1472305765	1748363.520075855884658126	0
2150400	1472319771	1748084.429501769037183549	0
2151360	1472333207	1747928.95321435815892268	0
2152320	1472346949	1747511.784719357808701639	0
2153280	1472360921	1747228.910887320265844497	0
2154240	1472374593	1743579.310967570265841497	0
2155200	1472388329	1734442.285476211159740703	0
2156160	1472401973	1733690.091091296911986249	0
2157120	1472415911	1733542.983235108611974013	0
2158080	1472429099	1733203.0340618449598001	0
2159040	1472442970	1732610.380174205459900062	0
2160000	1472456768	1731915.453625637159900062	0
2160960	1472470804	1729063.334893380768281539	0
2161920	1472484604	1728043.047296080329296802	0
2162880	1472498373	1725753.586839201803679288	0
2163840	1472511667	1714281.468274225779041608	0
2164800	1472525410	1708291.309230224470250401	0
2165760	1472539326	1707574.377829487034352966	0
2166720	1472552785	1707514.428320066744497895	0
2167680	1472566595	1707215.969707276244497895	0
2168640	1472580425	1704435.039740864721164562	0
2169600	1472594259	1703985.68114247206381781	0
2170560	1472608310	1703582.027693287007982585	0
2171520	1472621933	1697429.774631357764504325	0
2172480	1472635614	1695198.862736814088729569	0
2173440	1472649537	1694647.417031823455396138	0
2174400	1472663233	1690825.790215045283967567	0
2175360	1472676677	1690084.599218340766576264	0
2176320	1472689786	1689452.847220992837746623	0
2177280	1472704285	1688561.125373959319736048	0
2178240	1472717684	1683639.714145233868162775	0
2179200	1472731450	1679156.975388758793450632	0
2180160	1472745460	1676954.094385278126783966	0
2181120	1472759367	1676229.220830045457404372	0
2182080	1472773294	1675541.588781962028209194	0
2183040	1472786950	1671674.835095192328209194	0
2184000	1472800668	1671405.119485169471066337	0
2184960	1472814090	1669255.173002592645601511	0
2185920	1472827794	1667790.811776567112268166	0
2186880	1472842049	1666843.986688206417237113	0
2187840	1472855630	1666710.761739049654371035	0
2188800	1472869138	1665156.732071006254371035	0
2189760	1472883358	1665044.508051006254371035	0
2190720	1472897179	1661399.880981836554372035	0
2191680	1472911247	1661136.28868465912709931	0
2192640	1472924966	1660274.818905448285070325	0
2193600	1472938782	1649292.037753332320520364	0
2194560	1472952274	1643572.233004928872901319	0
2195520	1472966711	1643518.092127063806234653	0
2196480	1472980503	1638883.503475291991083142	0
2197440	1472994160	1637551.637488412124423133	0
2198400	1473007954	1635387.070669544352994563	0
2199360	1473021551	1634823.947820428505367087	0
2200320	1473035109	1628655.223114483882249632	0
2201280	1473048707	1628586.661724335382249632	0
2202240	1473061891	1628166.314206215882249632	0
2203200	1473075503	1627085.276621427415581966	0
2204160	1473089424	1626690.433843287115581966	0
2205120	1473103452	1619447.184827070475878263	0
2206080	1473116816	1618540.34836660980180419	0
2207040	1473130539	1610993.33529767196106345	0
2208000	1473144409	1609796.237086576990948509	0
2208960	1473158266	1605962.225159219790948509	0
2209920	1473172297	1605788.791176664117384592	0
2210880	1473185964	1605708.428003620184051003	0
2211840	1473199330	1605081.518568072596176568	0
2212800	1473213654	1604450.429126737922613351	0
2213760	1473227262	1604188.762792235808320284	0
2214720	1473241000	1602386.150208899902918443	0
2215680	1473254121	1601822.168928417571829778	0
2216640	1473267589	1601297.839942072385413881	0
2217600	1473281190	1601047.396406193218750288	0
2218560	1473295015	1600971.466542551707256036	0
2219520	1473308833	1600565.894965011307264228	0
2220480	1473323016	1598139.275035312440597562	0
2221440	1473337183	1598078.188179054473930896	0
2222400	1473350613	1596806.588907072849448139	0.01
2223360	1473364419	1594733.077904191449448139	0
2224320	1473377845	1588103.782941821476303496	0
2225280	1473392239	1588084.669420345576304268	0
2226240	1473405374	1587783.453238645876304268	0
2227200	1473419255	1584434.712837217304875698	0
2228160	1473432566	1584060.882004990738209032	0
2229120	1473446487	1583395.862000608138209032	0
2230080	1473459898	1583394.236967192670023816	0
2231040	1473473598	1583233.749840567932024116	0
2232000	1473486674	1582814.880109957932024116	0
2232960	1473500819	1581240.176009957832024116	0
2233920	1473514617	1581178.774392292262793347	0
2234880	1473528349	1579488.727297054067556753	0
2235840	1473541970	1575821.067068367400890087	0
2236800	1473556267	1573716.041701216300890087	0
2237760	1473569634	1573378.242883946614056215	0
2238720	1473583484	1573150.782952873814056215	0
2239680	1473596981	1572181.347196971314056215	0
2240640	1473610377	1570558.367604498980722884	0
2241600	1473624025	1570279.15245377210948479	0
2242560	1473637912	1568826.35040437432948479	0
2243520	1473651890	1566164.686067797264212064	0
2244480	1473665812	1565485.19885430408291635	0
2245440	1473679341	1564038.216635909478154447	0
2246400	1473693199	1563609.015418849578154443	0
2247360	1473706430	1563557.388164534978154443	0
2248320	1473720259	1562762.075606772832000598	0
2249280	1473733915	1562426.800674299211487779	0
2250240	1473747814	1560943.658373240011487291	0
2251200	1473761380	1560562.526082376367152317	0
2252160	1473775163	1556371.00343608459223593	0
2253120	1473788857	1556047.144043751258902598	0
2254080	1473803099	1555590.62546738142510651	0
2255040	1473816430	1555324.527307155338149989	0
2256000	1473829837	1555110.527307155338149989	0
